"id"|"location"|"elevation"|"observation_type"|"phenomenon_start"|"phenomenon_end"|"result_value"|"result_uom"|"result_description"|"result_quality"|"result_time"|"valid_from"|"valid_to"|"station"|"sensor"|"observed_property"|"observing_procedure"|"report_id"|"collection"|"parameter"|"feature_of_interest"|"version"|"change_date"|"user"|"status"|"comments"|"source"
"6016975.1954.2.13.7.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-02-13 07:00:00"|"1954-02-13 07:00:00"|254.25|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.2.13.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.2.11.19.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-02-11 19:00:00"|"1954-02-11 19:00:00"|248.75|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.2.11.19"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.2.18.7.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-02-18 07:00:00"|"1954-02-18 07:00:00"|269.85|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.2.18.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.2.8.7.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-02-08 07:00:00"|"1954-02-08 07:00:00"|267.05|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.2.8.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.11.19.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-11 19:00:00"|"1954-01-11 19:00:00"|243.15|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.11.19"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.2.17.7.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-02-17 07:00:00"|"1954-02-17 07:00:00"|267.05|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.2.17.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.2.9.19.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-02-09 19:00:00"|"1954-02-09 19:00:00"|267.05|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.2.9.19"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.2.12.7.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-02-12 07:00:00"|"1954-02-12 07:00:00"|232.55|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.2.12.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.2.16.7.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-02-16 07:00:00"|"1954-02-16 07:00:00"|259.25|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.2.16.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.11.13.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-11 13:00:00"|"1954-01-11 13:00:00"|239.25|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.11.13"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.2.19.7.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-02-19 07:00:00"|"1954-02-19 07:00:00"|274.85|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.2.19.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.9.7.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-09 07:00:00"|"1954-01-09 07:00:00"|242.55|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.9.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.12.7.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-12 07:00:00"|"1954-01-12 07:00:00"|239.25|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.12.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.4.7.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-04 07:00:00"|"1954-01-04 07:00:00"|254.25|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.4.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.11.7.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-11 07:00:00"|"1954-01-11 07:00:00"|235.95|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.11.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.2.23.7.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-02-23 07:00:00"|"1954-02-23 07:00:00"|265.95|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.2.23.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.8.19.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-08 19:00:00"|"1954-01-08 19:00:00"|252.05|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.8.19"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.25.7.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-25 07:00:00"|"1954-01-25 07:00:00"|230.35|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.25.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.2.24.13.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-02-24 13:00:00"|"1954-02-24 13:00:00"|264.85|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.2.24.13"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.7.19.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-07 19:00:00"|"1954-01-07 19:00:00"|252.55|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.7.19"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.9.13.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-09 13:00:00"|"1954-01-09 13:00:00"|243.15|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.9.13"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.2.17.19.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-02-17 19:00:00"|"1954-02-17 19:00:00"|274.85|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.2.17.19"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.2.2.19.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-02-02 19:00:00"|"1954-02-02 19:00:00"|262.55|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.2.2.19"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.2.24.7.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-02-24 07:00:00"|"1954-02-24 07:00:00"|264.85|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.2.24.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.2.16.19.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-02-16 19:00:00"|"1954-02-16 19:00:00"|270.95|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.2.16.19"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.25.19.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-25 19:00:00"|"1954-01-25 19:00:00"|249.25|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.25.19"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.2.24.19.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-02-24 19:00:00"|"1954-02-24 19:00:00"|267.05|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.2.24.19"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.2.25.13.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-02-25 13:00:00"|"1954-02-25 13:00:00"|260.35|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.2.25.13"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.13.7.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-13 07:00:00"|"1954-01-13 07:00:00"|251.45|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.13.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.2.16.13.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-02-16 13:00:00"|"1954-02-16 13:00:00"|266.45|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.2.16.13"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.19.19.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-19 19:00:00"|"1954-01-19 19:00:00"|247.05|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.19.19"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.13.19.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-13 19:00:00"|"1954-01-13 19:00:00"|253.15|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.13.19"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.21.19.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-21 19:00:00"|"1954-01-21 19:00:00"|239.85|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.21.19"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.26.7.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-26 07:00:00"|"1954-01-26 07:00:00"|233.15|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.26.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.2.22.19.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-02-22 19:00:00"|"1954-02-22 19:00:00"|266.45|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.2.22.19"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.2.27.7.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-02-27 07:00:00"|"1954-02-27 07:00:00"|264.85|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.2.27.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.13.13.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-13 13:00:00"|"1954-01-13 13:00:00"|250.95|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.13.13"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.16.7.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-16 07:00:00"|"1954-01-16 07:00:00"|227.05|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.16.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.20.7.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-20 07:00:00"|"1954-01-20 07:00:00"|232.05|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.20.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.14.7.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-14 07:00:00"|"1954-01-14 07:00:00"|254.25|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.14.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.7.7.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-07 07:00:00"|"1954-01-07 07:00:00"|239.25|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.7.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.22.19.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-22 19:00:00"|"1954-01-22 19:00:00"|244.25|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.22.19"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.15.19.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-15 19:00:00"|"1954-01-15 19:00:00"|238.75|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.15.19"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.12.19.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-12 19:00:00"|"1954-01-12 19:00:00"|244.25|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.12.19"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.28.7.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-28 07:00:00"|"1954-01-28 07:00:00"|236.45|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.28.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.6.19.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-06 19:00:00"|"1954-01-06 19:00:00"|253.75|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.6.19"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.20.19.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-20 19:00:00"|"1954-01-20 19:00:00"|242.05|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.20.19"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.30.7.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-30 07:00:00"|"1954-01-30 07:00:00"|244.85|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.30.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.15.7.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-15 07:00:00"|"1954-01-15 07:00:00"|242.55|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.15.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.23.7.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-23 07:00:00"|"1954-01-23 07:00:00"|253.75|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.23.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.2.1.7.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-02-01 07:00:00"|"1954-02-01 07:00:00"|265.95|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.2.1.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.2.1.19.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-02-01 19:00:00"|"1954-02-01 19:00:00"|269.85|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.2.1.19"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.28.19.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-28 19:00:00"|"1954-01-28 19:00:00"|252.05|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.28.19"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.18.13.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-18 13:00:00"|"1954-01-18 13:00:00"|246.45|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.18.13"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.21.7.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-21 07:00:00"|"1954-01-21 07:00:00"|229.25|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.21.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.29.13.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-29 13:00:00"|"1954-01-29 13:00:00"|254.25|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.29.13"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.26.13.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-26 13:00:00"|"1954-01-26 13:00:00"|245.95|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.26.13"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.18.7.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-18 07:00:00"|"1954-01-18 07:00:00"|245.95|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.18.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.2.25.7.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-02-25 07:00:00"|"1954-02-25 07:00:00"|248.15|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.2.25.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.19.7.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-19 07:00:00"|"1954-01-19 07:00:00"|229.25|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.19.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.27.19.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-27 19:00:00"|"1954-01-27 19:00:00"|254.25|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.1.27.19"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.2.20.7.DEW_POINT_TEMP"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-02-20 07:00:00"|"1954-02-20 07:00:00"|264.25|"K"|NA|NA|NA|NA|NA|6016975|NA|1|NA|"6016975.1954.2.20.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.2.8.7.RELATIVE_HUMIDITY"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-02-08 07:00:00"|"1954-02-08 07:00:00"|90|"%"|NA|NA|NA|NA|NA|6016975|NA|2|NA|"6016975.1954.2.8.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.2.9.7.RELATIVE_HUMIDITY"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-02-09 07:00:00"|"1954-02-09 07:00:00"|86|"%"|NA|NA|NA|NA|NA|6016975|NA|2|NA|"6016975.1954.2.9.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.5.19.RELATIVE_HUMIDITY"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-05 19:00:00"|"1954-01-05 19:00:00"|100|"%"|NA|NA|NA|NA|NA|6016975|NA|2|NA|"6016975.1954.1.5.19"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.2.5.7.RELATIVE_HUMIDITY"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-02-05 07:00:00"|"1954-02-05 07:00:00"|87|"%"|NA|NA|NA|NA|NA|6016975|NA|2|NA|"6016975.1954.2.5.7"|NA|NA|NA|1|NA|1|1|NA|1
"6016975.1954.1.6.13.RELATIVE_HUMIDITY"|"SRID=4326;POINT( -93.793056  51.066944)"|NA|0|"1954-01-06 13:00:00"|"1954-01-06 13:00:00"|77|"%"|NA|NA|NA|NA|NA|6016975|NA|2|NA|"6016975.1954.1.6.13"|NA|NA|NA|1|NA|1|1|NA|1
